QueryId	SubjectId	%KMatchIdentity	QueryKLength	KMatch	GapOpen	QStart	QEnd	SStart	SEnd
A0A0R2HN35_9FIRM	G9R4M6_9FIRM	11.38	246	28	N/A	1	252	1	N/A
A0A0R2HN35_9FIRM	A0A448Y6I5_9FIRM	11.38	246	28	N/A	1	252	1	N/A
A0A0R2HN35_9FIRM	H1AK21_9FIRM	11.38	246	28	N/A	1	252	1	N/A
A0A0R2HN35_9FIRM	E7GDA6_9FIRM	10.57	246	26	N/A	1	252	1	N/A
A0A0R2HN35_9FIRM	A0A373HUH5_9FIRM	9.76	246	24	N/A	1	252	1	N/A
A0A0R2HN35_9FIRM	A0A4Q5FBR4_9FIRM	9.76	246	24	N/A	1	252	1	N/A
A0A3E4UV16_RUMGN	A0A173Z7M9_ANAHA	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A3E4UV16_RUMGN	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A396LUY6_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	R9KK34_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A415L111_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A3A6FNH3_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A416GRD8_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A417FU91_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A416XHZ3_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A3E4UV16_RUMGN	A0A417P8L7_9FIRM	100.00	297	297	N/A	1	303	1	N/A
A0A2E7YAM7_9RHIZ	A0A2E7YAM7_9RHIZ	100.00	72	72	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A3G2VI25_9RHIZ	100.00	72	72	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A0N0B9Y8_9ACTN	100.00	72	72	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A509EEE0_9RHIZ	100.00	72	72	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A4Z0NEH0_9RHIZ	80.56	72	58	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A0J6UT87_9RHIZ	70.83	72	51	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A1I2KE84_9RHIZ	70.83	72	51	N/A	1	78	1	N/A
A0A2E7YAM7_9RHIZ	A0A4Z0NUH0_9RHIZ	70.83	72	51	N/A	1	78	1	N/A
A0A365QCM7_ECOLX	A0A070FDK4_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	I2WK63_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	E6BP65_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	A0A023Z505_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	K4V944_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	A0A028AIW4_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	I2RT16_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	A0A4P8AAS8_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	A0A365QCM7_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A365QCM7_ECOLX	A0A4P8BXR6_ECOLX	100.00	282	282	N/A	1	288	1	N/A
A0A4D7DNG6_9RHIZ	A0A4D7DNG6_9RHIZ	100.00	181	181	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A0Q8B097_9RHIZ	81.77	181	148	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A0Q5ESH3_9RHIZ	80.11	181	145	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A1R3TL01_9RHIZ	79.01	181	143	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A0Q4VXT6_9RHIZ	79.01	181	143	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A2S4EIB0_9RHIZ	79.01	181	143	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A135NZ55_9RHIZ	79.01	181	143	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A1R3TLX2_9RHIZ	79.01	181	143	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A2T7W8R0_RHIRD	77.90	181	141	N/A	1	187	1	N/A
A0A4D7DNG6_9RHIZ	A0A2T7VAP7_AGRRH	77.90	181	141	N/A	1	187	1	N/A
A0A365QEL8_ECOLX	K0XH08_SHIFL	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	A0A1Z3UZ68_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	A0A0K9THX2_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	A0A0E1T514_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	T6L713_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	D6I1E0_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	V0X009_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	YHBS_ECO57	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	F4T3H7_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A365QEL8_ECOLX	L3C2N8_ECOLX	100.00	161	161	N/A	1	167	1	N/A
A0A316I687_9PSEU	A0A316I687_9PSEU	100.00	120	120	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A1H9LZU1_9PSEU	55.00	120	66	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A1Y5Y9W9_KIBAR	52.50	120	63	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A1B2I0S4_9PSEU	48.33	120	58	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A0H3DBY4_AMYMU	30.00	120	36	N/A	1	126	1	N/A
A0A316I687_9PSEU	G0FNC4_AMYMS	30.00	120	36	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A229T1T8_9PSEU	29.17	120	35	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A0M2S176_9ACTN	25.83	120	31	N/A	1	126	1	N/A
A0A316I687_9PSEU	A0A0T9K525_MYCTX	25.00	120	30	N/A	1	126	1	N/A
A0A316I687_9PSEU	I0HC24_ACTM4	22.50	120	27	N/A	1	126	1	N/A
A0A173XBL5_9FIRM	A0A173XBL5_9FIRM	100.00	83	83	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A0X8G2U4_9FIRM	92.77	83	77	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A173SV21_9FIRM	71.08	83	59	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	D4W1S4_9FIRM	71.08	83	59	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A350WZZ0_9FIRM	55.42	83	46	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A369KMA6_9BACL	25.30	83	21	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A1I1FFV9_9BACI	25.30	83	21	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A248L7W8_9BACL	25.30	83	21	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	K0ABC8_EXIAB	25.30	83	21	N/A	1	89	1	N/A
A0A173XBL5_9FIRM	A0A087CZP0_9BIFI	25.30	83	21	N/A	1	89	1	N/A
A0A4R3V5I1_9BURK	A0A4R3V5I1_9BURK	100.00	207	207	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A4R2WPZ8_9BURK	96.62	207	200	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A0Q7FHZ8_9BURK	74.40	207	154	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A0Q6VYQ9_9BURK	71.50	207	148	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A1I7HBM5_9BURK	61.84	207	128	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A0K1JVJ7_9BURK	39.13	207	81	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A0Q7VZS0_9BURK	37.68	207	78	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A0Q8RDL4_9BURK	35.75	207	74	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	L9PCK4_9BURK	33.33	207	69	N/A	1	213	1	N/A
A0A4R3V5I1_9BURK	A0A3E1S2J6_9BURK	33.33	207	69	N/A	1	213	1	N/A
A0A437IXL9_9GAMM	A0A3D4Q012_9GAMM	100.00	96	96	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	V2U9T3_9GAMM	100.00	96	96	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A437IXL9_9GAMM	100.00	96	96	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	N9M4E6_9GAMM	92.71	96	89	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A2L2J6F5_9GAMM	85.42	96	82	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A4R0ET97_9GAMM	34.38	96	33	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A4R0FA42_9GAMM	34.38	96	33	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	R9B983_9GAMM	34.38	96	33	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A2L0HTN3_9GAMM	34.38	96	33	N/A	1	102	1	N/A
A0A437IXL9_9GAMM	A0A2H9TU76_9GAMM	33.33	96	32	N/A	1	102	1	N/A
A0A2L1S5W2_9RHIZ	A0A2U0TE76_9RHIZ	100.00	123	123	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A2L1S5W2_9RHIZ	100.00	123	123	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A1E4FJG4_9RHIZ	100.00	123	123	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0Q7I2Q4_9RHIZ	99.19	123	122	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0T2MKT9_9RHIZ	99.19	123	122	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0F5Q4U9_9RHIZ	93.50	123	115	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0F5PVP8_9RHIZ	93.50	123	115	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A1H9EPX7_9RHIZ	93.50	123	115	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0F5FSA0_9RHIZ	87.80	123	108	N/A	1	129	1	N/A
A0A2L1S5W2_9RHIZ	A0A0F5LSH3_9RHIZ	87.80	123	108	N/A	1	129	1	N/A
A0A076NS03_9CORY	A0A076NS03_9CORY	100.00	205	205	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A1F0MNG0_9CORY	100.00	205	205	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A1S0YLC5_9CORY	93.17	205	191	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A2A1ZX35_9CORY	45.85	205	94	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A269PDK3_9CORY	45.37	205	93	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A2A2A3X0_9CORY	45.37	205	93	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A3M0UJC5_9CORY	45.37	205	93	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A4T2A8C3_9RHOB	30.24	205	62	N/A	1	211	1	N/A
A0A076NS03_9CORY	C0XSN9_CORLD	30.24	205	62	N/A	1	211	1	N/A
A0A076NS03_9CORY	A0A2S0WED1_9CORY	28.29	205	58	N/A	1	211	1	N/A
A0A2V7EAV3_9BACT	A0A2V7EAV3_9BACT	100.00	297	297	N/A	1	303	1	N/A
A0A2V7EAV3_9BACT	A0A2V7AKV1_9BACT	84.18	297	250	N/A	1	303	1	N/A
A0A2V7EAV3_9BACT	A0A1Q7D0K7_9BACT	35.35	297	105	N/A	1	303	1	N/A
A0A2V7EAV3_9BACT	A0A2V6UXI3_9BACT	8.75	297	26	N/A	1	303	1	N/A
A0A373FVT7_9BACE	F7MCE7_9BACE	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A4P8LUS2_BACFG	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A413EYQ5_BACOV	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A1Q6GV59_9BACE	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A373FVT7_9BACE	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	D4VS04_9BACE	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A414NQE1_9BACT	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	G5SL38_9BACT	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A396N330_9BACT	100.00	197	197	N/A	1	203	1	N/A
A0A373FVT7_9BACE	A0A496E012_9BACT	100.00	197	197	N/A	1	203	1	N/A
A0A0R1HAL8_LACAM	A0A109DD99_9LACO	100.00	121	121	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A0R1HAL8_LACAM	100.00	121	121	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A1V3Y0W6_LACGS	100.00	121	121	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A1G5XB19_9LACO	94.21	121	114	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A2I1XPU8_9LACO	55.37	121	67	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A0D5MGD9_LACHE	38.02	121	46	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A0P0ELY5_9LACO	38.02	121	46	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	U6F8P4_LACHE	38.02	121	46	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	U6FPH6_LACHE	38.02	121	46	N/A	1	127	1	N/A
A0A0R1HAL8_LACAM	A0A0U0XAM3_CHLTH	21.49	121	26	N/A	1	127	1	N/A
E1IVQ1_ECOLX	E1IVQ1_ECOLX	100.00	245	245	N/A	1	251	1	N/A
E1IVQ1_ECOLX	A0A2S7FWP9_ECOLX	100.00	245	245	N/A	1	251	1	N/A
E1IVQ1_ECOLX	T9TDD4_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	V0AKG2_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	F4VBK9_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	A0A3W3LVM0_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	F0JVB4_ESCFE	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	L3PBJ0_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	A0A028DX98_ECOLX	97.14	245	238	N/A	1	251	1	N/A
E1IVQ1_ECOLX	A0A169NIL2_KLEOX	97.14	245	238	N/A	1	251	1	N/A
A0A1A0UU02_MYCFO	A0A1A0UU02_MYCFO	100.00	207	207	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A0A1FVY0_9MYCO	99.03	207	205	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A0N9YFQ9_MYCFO	99.03	207	205	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A100WLF1_MYCFO	99.03	207	205	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	K0UYA7_MYCFO	99.03	207	205	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A1A0PR78_9MYCO	91.79	207	190	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A2A7P7H7_9MYCO	90.34	207	187	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A1Q9W8X4_9MYCO	89.37	207	185	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A0B2Y4A1_9MYCO	88.41	207	183	N/A	1	213	1	N/A
A0A1A0UU02_MYCFO	A0A1Q8Y0M2_9MYCO	86.96	207	180	N/A	1	213	1	N/A
A0A174WME0_9BACT	A0A174WME0_9BACT	100.00	380	380	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A496C854_9BACT	99.74	380	379	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A078S7Q7_9BACT	96.32	380	366	N/A	1	386	1	N/A
A0A174WME0_9BACT	C7XCF6_9BACT	96.32	380	366	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A174FG07_9BACT	96.32	380	366	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A174U714_9BACT	94.47	380	359	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A496DCZ1_9BACT	94.47	380	359	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A3L7ZGF4_9BACT	94.47	380	359	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A496DGP6_9BACT	94.47	380	359	N/A	1	386	1	N/A
A0A174WME0_9BACT	A0A496C4G5_9BACT	94.47	380	359	N/A	1	386	1	N/A
A0A4R8ALG8_9RHIZ	A0A4R8ALG8_9RHIZ	100.00	343	343	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A0B4XFU2_9RHIZ	100.00	343	343	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A248WEQ1_9RHIZ	17.78	343	61	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A1C3XAR4_9RHIZ	13.99	343	48	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A4R3X512_9RHIZ	13.70	343	47	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A329A5H8_9RHIZ	13.70	343	47	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A1E4Y8H5_9RHIZ	13.41	343	46	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A0T7FBU6_RHIGA	13.12	343	45	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A1B9S9D0_9RHIZ	13.12	343	45	N/A	1	349	1	N/A
A0A4R8ALG8_9RHIZ	A0A432P621_9RHIZ	13.12	343	45	N/A	1	349	1	N/A
A0A1C0PE48_CITFR	A0A1C0PE48_CITFR	100.00	361	361	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A4U6H7M5_9ENTR	92.24	361	333	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A0J1PTL7_9ENTR	90.30	361	326	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A2I8TRA2_9ENTR	90.30	361	326	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A443Y098_CITFR	90.30	361	326	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A4P7UNJ5_9ENTR	88.37	361	319	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A447VZY0_ECOLX	88.37	361	319	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A156ARA6_ENTCL	87.26	361	315	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A3N0CZK1_9ENTR	84.49	361	305	N/A	1	367	1	N/A
A0A1C0PE48_CITFR	A0A4Q1EH98_9ENTR	81.99	361	296	N/A	1	367	1	N/A
A0A3C0MIE5_9PROT	A0A3C0MIE5_9PROT	100.00	233	233	N/A	1	239	1	N/A
A0A3C0MIE5_9PROT	A0A397PPM2_9RHIZ	6.87	233	16	N/A	1	239	1	N/A
A0A3C0MIE5_9PROT	A0A061QDZ5_9PROT	5.15	233	12	N/A	1	239	1	N/A
A0A359FYR0_9BACT	A0A359FYR0_9BACT	100.00	696	696	N/A	1	702	1	N/A
