QueryId	SubjectId	%KMatchIdentity	QueryKLength	KMatch	GapOpen	QStart	QEnd	SStart	SEnd
RECO_RICRS	A0A0F3QNG1_RICPA	93.94	231	217	N/A	1	237	1	N/A
RECO_RICRS	H8LNN3_RICSL	93.94	231	217	N/A	1	237	1	N/A
RECO_RICRS	RECO_RICPU	90.91	231	210	N/A	1	237	1	N/A
RECO_RICRS	A0A3B7DRG9_RICJA	89.18	231	206	N/A	1	237	1	N/A
RECO_RICRS	A0A0F3RDU4_9RICK	89.18	231	206	N/A	1	237	1	N/A
A0A0K2HE95_9BACE	D1K239_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	C3RGG8_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A412VPP3_BACVU	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A0M1VZ93_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A0K2HE95_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A3A5Z3X1_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A372XW42_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	I9QYI2_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	I8WKQ0_9BACE	100.00	206	206	N/A	1	212	1	N/A
A0A0K2HE95_9BACE	A0A3A6M5V2_9BACE	96.60	206	199	N/A	1	212	1	N/A
A0A249A596_MANHA	A0A3S5GLH2_9PAST	100.00	238	238	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A249A596_MANHA	100.00	238	238	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A378MWI2_MANHA	99.58	238	237	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A286EAX0_9NEIS	19.33	238	46	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A0P7L133_9NEIS	17.23	238	41	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A1V4GYK3_MORLA	14.71	238	35	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A1B8Q4R6_MORLA	14.71	238	35	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A2Z4R729_MORBO	13.45	238	32	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A378TQU1_MORLA	13.45	238	32	N/A	1	244	1	N/A
A0A249A596_MANHA	A0A378PP23_MORBO	13.45	238	32	N/A	1	244	1	N/A
RBSD_SALPB	A0A3R8TCZ2_SALET	100.00	133	133	N/A	1	139	1	N/A
RBSD_SALPB	RBSD_SALPB	100.00	133	133	N/A	1	139	1	N/A
RBSD_SALPB	A0A3V1BZ01_SALET	100.00	133	133	N/A	1	139	1	N/A
RBSD_SALPB	A0A4Y6PMF4_SALAN	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A482ERA6_SALMO	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A3T2YRN4_SALET	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A3V4RLD0_SALET	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A418ZAN6_SALET	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A3V9NTF6_SALGL	94.74	133	126	N/A	1	139	1	N/A
RBSD_SALPB	A0A1J4RA73_SALET	94.74	133	126	N/A	1	139	1	N/A
V5VF61_ACIBA	A0A0J0ZVG9_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A062DFA0_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A062FUQ0_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A009GUB6_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A3R9H0N9_9GAMM	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A009IMA2_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A2S4TCR5_9GAMM	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A062IRE0_ACIBA	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	D0C7L4_ACIB2	100.00	145	145	N/A	1	151	1	N/A
V5VF61_ACIBA	A0A0E1PTU0_ACIBA	100.00	145	145	N/A	1	151	1	N/A
A0A2K9DIX5_BURPE	A0A2K9DIX5_BURPE	100.00	110	110	N/A	1	116	1	N/A
A0A2K9DIX5_BURPE	A0A502A6B6_BURPE	93.64	110	103	N/A	1	116	1	N/A
A0A2K9DIX5_BURPE	A0A0H2WCT6_BURMA	87.27	110	96	N/A	1	116	1	N/A
A0A2K9DIX5_BURPE	A0A3B0E9D0_BURML	87.27	110	96	N/A	1	116	1	N/A
Y1020_STAS1	A0A0G7GJA9_9STRE	100.00	281	281	N/A	1	287	1	N/A
Y1020_STAS1	Y1020_STAS1	100.00	281	281	N/A	1	287	1	N/A
Y1020_STAS1	A0A380HKZ6_STASA	97.51	281	274	N/A	1	287	1	N/A
Y1020_STAS1	A0A2C6WR75_9STAP	76.16	281	214	N/A	1	287	1	N/A
Y1020_STAS1	A0A1D4JP81_STASA	67.26	281	189	N/A	1	287	1	N/A
Y1020_STAS1	A0A2T4QGX5_STAXY	59.79	281	168	N/A	1	287	1	N/A
Y1020_STAS1	A0A3M2QKP4_9STAP	59.79	281	168	N/A	1	287	1	N/A
Y1020_STAS1	A0A418I9Z1_STAXY	59.43	281	167	N/A	1	287	1	N/A
Y1020_STAS1	A0A418IS78_STAXY	59.07	281	166	N/A	1	287	1	N/A
Y1020_STAS1	A0A4Y9KIP3_STASA	59.07	281	166	N/A	1	287	1	N/A
A0A237FZH2_SHIBO	U9ZSP4_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	W1WV22_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	A0A1X3HZ83_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	A0A4S4Y384_ECOLI	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	A0A237FZH2_SHIBO	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	L4IUP5_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	L3NSV5_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	V8KE21_ECOLX	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	D3H506_ECO44	100.00	224	224	N/A	1	230	1	N/A
A0A237FZH2_SHIBO	B7NFH4_ECOLU	100.00	224	224	N/A	1	230	1	N/A
Y643_MYCPN	Y643_MYCPN	100.00	296	296	N/A	1	302	1	N/A
Y643_MYCPN	A0A449A001_MYCPM	92.57	296	274	N/A	1	302	1	N/A
Y643_MYCPN	A0A0H3DP62_MYCPB	85.47	296	253	N/A	1	302	1	N/A
Y643_MYCPN	Y641_MYCPN	9.80	296	29	N/A	1	302	1	N/A
Y643_MYCPN	A0A448ZZZ4_MYCPM	9.80	296	29	N/A	1	302	1	N/A
Y643_MYCPN	A0A0H3DK99_MYCPB	7.09	296	21	N/A	1	302	1	N/A
Y643_MYCPN	A0A448ZZW5_MYCPM	7.09	296	21	N/A	1	302	1	N/A
Y643_MYCPN	Y646_MYCPN	7.09	296	21	N/A	1	302	1	N/A
A0A2E6X1Y0_9RHOB	A0A2E6X1Y0_9RHOB	89.63	328	294	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A1I2VUX1_9RHOB	70.73	328	232	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A176IL02_9RHOB	24.70	328	81	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A341EKK0_9RHOB	23.48	328	77	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A386TA82_9RHOB	22.87	328	75	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A1G7J0A1_9RHOB	20.43	328	67	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A9DYZ7_9RHOB	17.07	328	56	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	M8ADQ2_RHIRD	8.54	328	28	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A1S7PBP3_RHIRD	8.54	328	28	N/A	1	334	1	N/A
A0A2E6X1Y0_9RHOB	A0A2L2LC12_RHIRD	8.54	328	28	N/A	1	334	1	N/A
A0A081PXZ1_STRMT	A0A081PXZ1_STRMT	100.00	219	219	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A231VZP0_9STRE	100.00	219	219	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A2N6PP75_9STRE	100.00	219	219	N/A	1	225	1	N/A
A0A497BI86_9CHLR	A0A497BI86_9CHLR	100.00	54	54	N/A	1	60	1	N/A
A0A081PXZ1_STRMT	A0A501PA03_9STRE	100.00	219	219	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A1X1KJP3_STRMT	96.80	219	212	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A081QZ87_STRMT	96.80	219	212	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A4V5PVW3_STRMT	96.80	219	212	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	S7YTS9_STRMT	96.80	219	212	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	F9MK49_STRMT	96.80	219	212	N/A	1	225	1	N/A
A0A081PXZ1_STRMT	A0A1S1CUD8_9STRE	96.80	219	212	N/A	1	225	1	N/A
A0A497BI86_9CHLR	A0A1W9UUV7_9CHLR	100.00	54	54	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A497ADU6_9CHLR	51.85	54	28	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A3N5P8I3_9CHLR	35.19	54	19	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A2G6GHM9_9CHLR	33.33	54	18	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A3M0XAL6_9CHLR	31.48	54	17	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A2D5UF19_9BACT	31.48	54	17	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A1F4XH49_9BACT	27.78	54	15	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A3M1Z7H6_9CHLR	27.78	54	15	N/A	1	60	1	N/A
A0A497BI86_9CHLR	A0A2V7MKP3_9BACT	25.93	54	14	N/A	1	60	1	N/A
A0A1Q8MB47_SHIBO	A0A0M7PRV8_9BURK	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	D7Y6J6_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	A0A0A8UE09_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	A0A3W2REP4_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	A0A0A0F4E9_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	D7X340_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	H4J3P6_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	A0A080GAP0_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	A0A026V1H3_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A1Q8MB47_SHIBO	V0X0U0_ECOLX	100.00	240	240	N/A	1	246	1	N/A
A0A0V7ZK94_9CYAN	A0A0V7ZK94_9CYAN	100.00	517	517	N/A	1	523	1	N/A
A0A0V7ZK94_9CYAN	K9RLQ4_9CYAN	7.93	517	41	N/A	1	523	1	N/A
A0A336PAQ7_CITFR	A0A336PAQ7_CITFR	100.00	175	175	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6E8E5_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6KGH5_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6IEI1_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	R8WKB4_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6FT38_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A1R0FQS5_CITBR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6LV88_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A4U6L1Z7_9ENTR	96.00	175	168	N/A	1	181	1	N/A
A0A336PAQ7_CITFR	A0A376R2R1_ECOLX	96.00	175	168	N/A	1	181	1	N/A
A0A2S9NBL4_9BURK	B1FF63_9BURK	100.00	72	72	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	B1YVP0_BURA4	100.00	72	72	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	B1T165_9BURK	100.00	72	72	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	Q0BGY8_BURCM	100.00	72	72	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A2S9NBL4_9BURK	100.00	72	72	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A3P0MUR7_9BURK	80.56	72	58	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A1B4NQQ3_9BURK	72.22	72	52	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A124K5I2_9BURK	70.83	72	51	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A3P0SIY5_9BURK	70.83	72	51	N/A	1	78	1	N/A
A0A2S9NBL4_9BURK	A0A3N8BBD5_9BURK	70.83	72	51	N/A	1	78	1	N/A
A0A315ZZE0_9FIRM	A0A315ZZE0_9FIRM	100.00	386	386	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A1Y4F4D6_9FIRM	57.25	386	221	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A0U5NK51_9CLOT	45.60	386	176	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A1Y4U4J6_9FIRM	40.93	386	158	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A4V1GVE7_9FIRM	39.64	386	153	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A416GM67_9FIRM	39.64	386	153	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A416R657_9FIRM	39.64	386	153	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A352BPW6_9FIRM	38.60	386	149	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A414S0N3_9FIRM	38.34	386	148	N/A	1	392	1	N/A
A0A315ZZE0_9FIRM	A0A173URD1_9FIRM	38.34	386	148	N/A	1	392	1	N/A
PRMA_PSYCK	PRMA_PSYCK	100.00	302	302	N/A	1	308	1	N/A
PRMA_PSYCK	S4YXA4_9GAMM	95.36	302	288	N/A	1	308	1	N/A
PRMA_PSYCK	PRMA_PSYA2	79.47	302	240	N/A	1	308	1	N/A
PRMA_PSYCK	A0A348Y858_9GAMM	78.48	302	237	N/A	1	308	1	N/A
PRMA_PSYCK	A0A1U6GNQ5_9GAMM	75.50	302	228	N/A	1	308	1	N/A
PRMA_PSYCK	A0A229GWB3_9GAMM	74.17	302	224	N/A	1	308	1	N/A
PRMA_PSYCK	A0A350DPZ6_9GAMM	68.21	302	206	N/A	1	308	1	N/A
PRMA_PSYCK	A0A2N5LH47_9GAMM	64.90	302	196	N/A	1	308	1	N/A
PRMA_PSYCK	A0A2I0GNK3_9GAMM	64.90	302	196	N/A	1	308	1	N/A
PRMA_PSYCK	A0A197F6J4_9GAMM	64.90	302	196	N/A	1	308	1	N/A
A0A2N5CS88_9CAUL	A0A2N5CS88_9CAUL	100.00	380	380	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A2T9JG04_9CAUL	76.32	380	290	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A2N5DR07_9CAUL	72.63	380	276	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A2T9KAQ2_9CAUL	71.84	380	273	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A2T9JKN1_9CAUL	61.84	380	235	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A318B6B6_9CAUL	45.00	380	171	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A258KIE5_9CAUL	9.74	380	37	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A259IK18_9CAUL	9.74	380	37	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A2G4JUM6_9CAUL	7.63	380	29	N/A	1	386	1	N/A
A0A2N5CS88_9CAUL	A0A0H3C706_CAUVN	6.58	380	25	N/A	1	386	1	N/A
A0A0P0SXV7_ECOLX	A0A0P0SXV7_ECOLX	100.00	38	38	N/A	1	44	1	N/A
A0A0P0SXV7_ECOLX	A0A200LBT5_SHISO	34.21	38	13	N/A	1	44	1	N/A
RECF_PSE14	RECF_PSE14	100.00	361	361	N/A	1	367	1	N/A
RECF_PSE14	A0A0N8SFF7_PSESH	100.00	361	361	N/A	1	367	1	N/A
RECF_PSE14	A0A1E3XP03_9PSED	100.00	361	361	N/A	1	367	1	N/A
RECF_PSE14	A0A0N0FD45_PSEA0	100.00	361	361	N/A	1	367	1	N/A
RECF_PSE14	A0A3M3FMG4_PSESG	100.00	361	361	N/A	1	367	1	N/A
RECF_PSE14	A0A3M4YRU5_PSESG	98.06	361	354	N/A	1	367	1	N/A
RECF_PSE14	A0A0P9SKK3_PSESG	98.06	361	354	N/A	1	367	1	N/A
RECF_PSE14	A0A0N0FPN4_PSEYM	98.06	361	354	N/A	1	367	1	N/A
RECF_PSE14	A0A0P9NDS4_PSESX	96.12	361	347	N/A	1	367	1	N/A
RECF_PSE14	A0A3M6A0C8_PSESS	96.12	361	347	N/A	1	367	1	N/A
A0A1Y2ZIB1_ECOLX	A0A1Y2ZIB1_ECOLX	100.00	151	151	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A0U2W034_ECOLX	88.08	151	133	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A377Y7G9_KLEPN	81.46	151	123	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A4T5B7S1_ECOLX	80.79	151	122	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A0S4G9M2_KLEPN	76.82	151	116	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	I1WZW0_ECOLX	76.82	151	116	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A0G4E808_ECOLX	74.17	151	112	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A4T7PPN9_ECOLX	58.94	151	89	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A4Q9IPH3_9ESCH	53.64	151	81	N/A	1	157	1	N/A
A0A1Y2ZIB1_ECOLX	A0A3W9S115_SALER	53.64	151	81	N/A	1	157	1	N/A
A0A3N0WWK8_9FLAO	A0A3N0WWK8_9FLAO	100.00	179	179	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A246B7W4_9FLAO	100.00	179	179	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A246AMI1_9FLAO	86.03	179	154	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A219AF25_9FLAO	82.12	179	147	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A3G2TDK4_9FLAO	81.56	179	146	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	C6X0Z2_FLAB3	81.01	179	145	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A1M3DY81_9FLAO	76.54	179	137	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A1N7JE06_9FLAO	70.95	179	127	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A1M5LGY8_9FLAO	70.95	179	127	N/A	1	185	1	N/A
A0A3N0WWK8_9FLAO	A0A420D9V8_9FLAO	70.95	179	127	N/A	1	185	1	N/A
A0A1S9Z9C2_STRMT	A0A1S9Z9C2_STRMT	100.00	768	768	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	W1UEK5_9STRE	99.09	768	761	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A1F0B6L0_9STRE	96.35	768	740	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A428EHE1_STRMT	94.40	768	725	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A0F2DEN6_STRMT	94.27	768	724	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A3R9HRR8_STRMT	93.36	768	717	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A139REX4_9STRE	92.97	768	714	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A139Q7S5_STRMT	92.45	768	710	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A1F0BB08_9STRE	92.45	768	710	N/A	1	774	1	N/A
A0A1S9Z9C2_STRMT	A0A3A4RUN2_9STRE	89.58	768	688	N/A	1	774	1	N/A
A0A1S9GSU0_9RHIZ	A0A1S9GSU0_9RHIZ	100.00	267	267	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	URED_RHIL3	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A4V2LED6_RHILV	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	J0JTT6_RHIL1	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	C6AUJ0_RHILS	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A4Q9AUF0_RHILE	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A444N6S2_RHILE	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A4R3QDL4_9RHIZ	97.38	267	260	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A179BA51_RHILE	92.13	267	246	N/A	1	273	1	N/A
A0A1S9GSU0_9RHIZ	A0A154IHZ9_RHILE	92.13	267	246	N/A	1	273	1	N/A
A0A1H4EYE3_9BACE	A0A1H4EYE3_9BACE	100.00	723	723	N/A	1	729	1	N/A
A0A1H4EYE3_9BACE	A0A1Y4VSC8_9BACE	99.03	723	716	N/A	1	729	1	N/A
A0A1H4EYE3_9BACE	A0A1Y4VRG1_9BACE	98.06	723	709	N/A	1	729	1	N/A
