QueryId	SubjectId	%KMatchIdentity	QueryKLength	KMatch	GapOpen	QStart	QEnd	SStart	SEnd
A0A011TJ25_9RHIZ	A0A238YN38_9RHOB	64.29	70	45	N/A	1	76	1	N/A
A0A011TJ25_9RHIZ	A0A1V0GP41_9RHOB	64.29	70	45	N/A	1	76	1	N/A
YC54L_SYNY3	YC54L_SYNY3	100.00	127	127	N/A	1	133	1	N/A
YC54L_SYNY3	L8AEV0_BACIU	78.74	127	100	N/A	1	133	1	N/A
YC54L_SYNY3	A0A068N0F1_SYNY4	55.91	127	71	N/A	1	133	1	N/A
YC54L_SYNY3	B7K7E5_CYAP7	19.69	127	25	N/A	1	133	1	N/A
YC54L_SYNY3	K9TQF1_9CYAN	14.96	127	19	N/A	1	133	1	N/A
YC54L_SYNY3	A0A1L9QQQ8_9CYAN	14.17	127	18	N/A	1	133	1	N/A
YC54L_SYNY3	E0UJH6_CYAP2	13.39	127	17	N/A	1	133	1	N/A
YC54L_SYNY3	D8FYH8_9CYAN	13.39	127	17	N/A	1	133	1	N/A
YC54L_SYNY3	A0A357A7M7_9CYAN	12.60	127	16	N/A	1	133	1	N/A
YC54L_SYNY3	A0A140K3G2_9CYAN	12.60	127	16	N/A	1	133	1	N/A
A0A376GDI6_9FLAO	A0A376GDI6_9FLAO	100.00	127	127	N/A	1	133	1	N/A
A0A376GDI6_9FLAO	A0A4Z1BNN0_9FLAO	46.46	127	59	N/A	1	133	1	N/A
A0A376GDI6_9FLAO	A0A1I4SIB6_9FLAO	30.71	127	39	N/A	1	133	1	N/A
A0A376GDI6_9FLAO	A0A3P6N0B1_9FLAO	30.71	127	39	N/A	1	133	1	N/A
A0A376GDI6_9FLAO	A0A1M6VAN0_9FLAO	11.81	127	15	N/A	1	133	1	N/A
A0A4R5R560_ACIBA	D0C5H7_ACIB2	100.00	162	162	N/A	1	168	1	N/A
A0A4R5R560_ACIBA	A0A0E2GBY4_ACINO	100.00	162	162	N/A	1	168	1	N/A
A0A4R5R560_ACIBA	A0A4R5R560_ACIBA	100.00	162	162	N/A	1	168	1	N/A
A0A4R5R560_ACIBA	A0A380VQ44_ACICA	100.00	162	162	N/A	1	168	1	N/A
A0A4R5R560_ACIBA	A0A3F3MXE8_ACIBA	89.51	162	145	N/A	1	168	1	N/A
A0A4R5R560_ACIBA	A0A062IR66_ACIBA	85.19	162	138	N/A	1	168	1	N/A
Y3563_CLOBL	Y3563_CLOBL	100.00	237	237	N/A	1	243	1	N/A
Y3563_CLOBL	A0A396TR33_CLOBO	100.00	237	237	N/A	1	243	1	N/A
Y3563_CLOBL	Y1129_CLOBK	97.05	237	230	N/A	1	243	1	N/A
Y3563_CLOBL	M1ZWQ7_CLOBO	97.05	237	230	N/A	1	243	1	N/A
Y3563_CLOBL	A0A433ZC35_CLOBO	97.05	237	230	N/A	1	243	1	N/A
Y3563_CLOBL	Y3435_CLOB1	94.09	237	223	N/A	1	243	1	N/A
Y3563_CLOBL	A0A0L9ZYN6_CLOBO	94.09	237	223	N/A	1	243	1	N/A
Y3563_CLOBL	A0A175LRK5_CLOBO	94.09	237	223	N/A	1	243	1	N/A
Y3563_CLOBL	C1FMJ7_CLOBJ	94.09	237	223	N/A	1	243	1	N/A
Y3563_CLOBL	A0A1V9I3C1_CLOSG	94.09	237	223	N/A	1	243	1	N/A
A0A3V4UIX5_SALET	A0A144VDU2_ENTCL	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A4R0K846_CITBR	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A068MQN4_KLEOX	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A076LVT5_9GAMM	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A378GQ21_9ENTR	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A2Z5WQU4_KLEAE	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A1F2HD32_9GAMM	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	X6QAN6_9GAMM	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A0G3QIQ0_9ENTR	100.00	114	114	N/A	1	120	1	N/A
A0A3V4UIX5_SALET	A0A223UJC1_9ENTR	100.00	114	114	N/A	1	120	1	N/A
A0A4U2ZR07_CITFR	A0A4U2ZR07_CITFR	100.00	105	105	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	W1FZY3_ECOLX	100.00	105	105	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A0J1L079_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A4U6I2F0_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A2L0TG16_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A0J1NIH2_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A3N0DH82_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A4V0ZIU6_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A2T1LGG4_ECOLX	93.33	105	98	N/A	1	111	1	N/A
A0A4U2ZR07_CITFR	A0A4Y5ZQ89_9ENTR	93.33	105	98	N/A	1	111	1	N/A
A0A1M2I6L3_ECOLX	A0A1M2I6L3_ECOLX	100.00	130	130	N/A	1	136	1	N/A
A0A1M2I6L3_ECOLX	A0A3K4BHP6_ECOLX	94.62	130	123	N/A	1	136	1	N/A
A0A1M2I6L3_ECOLX	A0A2Y0NFI3_ECOLX	94.62	130	123	N/A	1	136	1	N/A
A0A1M2I6L3_ECOLX	A0A2X1LNR8_ECOLX	89.23	130	116	N/A	1	136	1	N/A
A0A1M2I6L3_ECOLX	A0A2X1M2R2_ECOLX	89.23	130	116	N/A	1	136	1	N/A
A0A1M2I6L3_ECOLX	A0A244BGB8_ECOLX	87.69	130	114	N/A	1	136	1	N/A
Y854_RHOS4	Y854_RHOS4	100.00	224	224	N/A	1	230	1	N/A
Y854_RHOS4	A0A239DHI3_9RHOB	99.11	224	222	N/A	1	230	1	N/A
Y854_RHOS4	Y588_RHOSK	99.11	224	222	N/A	1	230	1	N/A
Y854_RHOS4	Y942_RHOS1	95.98	224	215	N/A	1	230	1	N/A
Y854_RHOS4	A0A3G6WLB4_RHOSH	95.98	224	215	N/A	1	230	1	N/A
Y854_RHOS4	A0A330HSR8_9RHOB	83.04	224	186	N/A	1	230	1	N/A
Y854_RHOS4	A0A370Y6D3_RHOSH	79.91	224	179	N/A	1	230	1	N/A
Y854_RHOS4	Y2229_RHOS5	39.73	224	89	N/A	1	230	1	N/A
Y854_RHOS4	A0A2T5KCC3_9RHOB	39.29	224	88	N/A	1	230	1	N/A
Y854_RHOS4	A0A285CKA8_9RHOB	34.82	224	78	N/A	1	230	1	N/A
A0A1V9IWR2_CLOSG	A0A1V9IWR2_CLOSG	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A0S6U3D2_CLOBO	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	C1FS43_CLOBJ	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A175M787_CLOBO	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A0E1KS17_CLOBO	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A0M1J257_9CLOT	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A5I4H7_CLOBH	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	J7T959_CLOS1	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A3F2ZVY7_CLOB6	100.00	80	80	N/A	1	86	1	N/A
A0A1V9IWR2_CLOSG	A0A2G7H7T5_9CLOT	100.00	80	80	N/A	1	86	1	N/A
A0A1C0XPM8_RALPI	A0A0B2AV79_9ACTN	100.00	161	161	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	A0A1C0XPM8_RALPI	100.00	161	161	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	U3GCU6_9RALS	100.00	161	161	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	A0A2N4TT20_RALPI	91.30	161	147	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	A0A1I5VE17_9RALS	88.82	161	143	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	A0A0J9DVP0_9RALS	85.71	161	138	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	A0A192A6L6_9RALS	85.71	161	138	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	S9S4D7_9RALS	85.71	161	138	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	R0CSF8_RALPI	82.61	161	133	N/A	1	167	1	N/A
A0A1C0XPM8_RALPI	B2UHG4_RALPJ	82.61	161	133	N/A	1	167	1	N/A
A0A087BP16_BIFLN	A0A2N0TLE4_BIFLN	100.00	133	133	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A083XJV7_BIFLI	100.00	133	133	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A4R0WI68_BIFLN	100.00	133	133	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A087BP16_BIFLN	100.00	133	133	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A0M3T676_BIFLI	100.00	133	133	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A4S5B542_BIFLI	94.74	133	126	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A2U2RRJ8_BIFLN	94.74	133	126	N/A	1	139	1	N/A
A0A087BP16_BIFLN	A0A1S2W4L0_BIFLI	94.74	133	126	N/A	1	139	1	N/A
A0A087BP16_BIFLN	B7GN11_BIFLS	94.74	133	126	N/A	1	139	1	N/A
A0A087BP16_BIFLN	Q8G7G8_BIFLO	89.47	133	119	N/A	1	139	1	N/A
A0A0K0HN56_HAFAL	A0A097R5K0_HAFAL	100.00	145	145	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A4Q9D5N8_9GAMM	100.00	145	145	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A0K0HN56_HAFAL	100.00	145	145	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	G9Y9M0_HAFAL	95.17	145	138	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	E5YIK4_9ENTR	95.17	145	138	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A2A2MD01_9GAMM	95.17	145	138	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A0C5VMY7_9ENTR	95.17	145	138	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A1B7KK92_9GAMM	95.17	145	138	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	A0A370QPR3_9ENTR	84.14	145	122	N/A	1	151	1	N/A
A0A0K0HN56_HAFAL	C5B7R8_EDWI9	81.38	145	118	N/A	1	151	1	N/A
A0A415G1K7_9BACE	A0A412CMZ2_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	R6K4K8_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	D4WFK8_BACOV	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	D6D2K4_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	A0A173W7K3_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	A0A139LH19_BACOV	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	A0A3A5Q8G6_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	D0TSR5_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	R6RVZ8_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A415G1K7_9BACE	F7M8R0_9BACE	100.00	119	119	N/A	1	125	1	N/A
A0A0S4NT99_9BURK	A0A0S4NT99_9BURK	100.00	215	215	N/A	1	221	1	N/A
A0A0S4NT99_9BURK	A0A0S4JZV6_9BURK	93.49	215	201	N/A	1	221	1	N/A
A0A0S4NT99_9BURK	A0A430HRD8_9BURK	57.21	215	123	N/A	1	221	1	N/A
NRDR_ECOK1	A0A1X3L7K0_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	A0A1X3IQT0_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	A0A1E3MZU3_9ENTR	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	A0A026V7D1_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	NRDR_ECOHS	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	E1IPI3_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	V2QDB5_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	U9XI60_ECOLX	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	NRDR_ECOLC	100.00	143	143	N/A	1	149	1	N/A
NRDR_ECOK1	I2URE8_ECOLX	100.00	143	143	N/A	1	149	1	N/A
RS19_PELPB	RS19_PELPB	100.00	93	93	N/A	1	99	1	N/A
RS19_PELPB	RS19_CHLCH	59.14	93	55	N/A	1	99	1	N/A
RS19_PELPB	A0A4Q1DG26_9CHLB	56.99	93	53	N/A	1	99	1	N/A
RS19_PELPB	A0A1D8D5W9_CHLLM	54.84	93	51	N/A	1	99	1	N/A
RS19_PELPB	RS19_CHLTE	54.84	93	51	N/A	1	99	1	N/A
RS19_PELPB	RS19_CHLP8	50.54	93	47	N/A	1	99	1	N/A
RS19_PELPB	RS19_CHLPD	49.46	93	46	N/A	1	99	1	N/A
RS19_PELPB	A0A3R7ICN4_9CHLB	44.09	93	41	N/A	1	99	1	N/A
RS19_PELPB	RS19_CHLL7	39.78	93	37	N/A	1	99	1	N/A
RS19_PELPB	A0A101JD31_CHLLI	39.78	93	37	N/A	1	99	1	N/A
A0A2J7S5B7_9ENTR	A0A4P2WLA4_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A0F1RE35_ENTAS	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A3A3ZE66_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A2U3F3H0_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	G8LJJ0_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A4V6RP05_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A3Q9REU7_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A4P6XZG3_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	W0BRF0_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2J7S5B7_9ENTR	A0A0V9E307_9ENTR	100.00	226	226	N/A	1	232	1	N/A
A0A2C5WK95_PLUGE	A0A2C5WK95_PLUGE	100.00	301	301	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A0J5PUS2_PLUGE	97.67	301	294	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A1S2BMU4_PLUGE	95.35	301	287	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	L0M453_ENTBF	66.78	301	201	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A366FNW0_9ENTR	63.12	301	190	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A1B7K2J9_9ENTR	40.53	301	122	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A248KIJ7_9ENTR	39.20	301	118	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A3S5DCU9_SALET	38.21	301	115	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A500RJR6_SALET	38.21	301	115	N/A	1	307	1	N/A
A0A2C5WK95_PLUGE	A0A3T2WDX2_SALET	38.21	301	115	N/A	1	307	1	N/A
A0A2E4PG78_FLASP	A0A2E4PG78_FLASP	100.00	121	121	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A365P0P9_9FLAO	94.21	121	114	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A0D6TM71_9FLAO	88.43	121	107	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A4Q1KYR0_9FLAO	85.12	121	103	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A1Q3ZP84_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A497U1Q1_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A2W4VNB9_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	V6S788_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A2S1SDL5_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2E4PG78_FLASP	A0A0A2MD11_9FLAO	84.30	121	102	N/A	1	127	1	N/A
A0A2S9RP86_HAEIF	A0A2S9RP86_HAEIF	100.00	195	195	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A2S9SIF1_HAEIF	89.23	195	174	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A3E1R1R4_HAEIF	85.64	195	167	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	Q4QNZ7_HAEI8	83.08	195	162	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A0C5F0K9_HAEIF	83.08	195	162	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A2X4G605_HAEIF	82.05	195	160	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A5UFZ6_HAEIG	76.41	195	149	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A110LAR7_STREE	76.41	195	149	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A4NYZ1_HAEIF	76.41	195	149	N/A	1	201	1	N/A
A0A2S9RP86_HAEIF	A0A3S4V9X8_HAEAE	76.41	195	149	N/A	1	201	1	N/A
A0A2R4HMI9_SALEN	A0A3V7W0R3_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A0V2EYA4_SALNE	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A3V5VVU6_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A3V2T692_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A3W0NMN2_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A3V8XHW7_SALMO	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A509BH34_9ENTR	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A4Z9I114_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	G5S033_SALET	100.00	150	150	N/A	1	156	1	N/A
A0A2R4HMI9_SALEN	A0A2R4HMI9_SALEN	100.00	150	150	N/A	1	156	1	N/A
A0A3V7IFH2_SALET	A0A3Y9V3X6_SALET	100.00	320	320	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3V7IFH2_SALET	100.00	320	320	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3W0T7H3_SALER	100.00	320	320	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A4U7TU65_SALET	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A4Q8P7C1_SALET	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3V1IXI4_SALET	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3V6QHC4_SALMO	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3V4SGV2_SALET	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A4S3BTA7_SALET	97.81	320	313	N/A	1	326	1	N/A
A0A3V7IFH2_SALET	A0A3V2HWQ1_SALSE	97.19	320	311	N/A	1	326	1	N/A
A0A1Z4C1L4_9GAMM	A0A1Z4C1L4_9GAMM	100.00	138	138	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A2S5QLE3_9GAMM	89.86	138	124	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A257N9F9_9GAMM	57.97	138	80	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A257NIF8_9GAMM	57.97	138	80	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A257MZS3_9GAMM	57.25	138	79	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A3A2IU13_9GAMM	54.35	138	75	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	H8GHA5_METAL	52.17	138	72	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A0F3II31_9GAMM	50.72	138	70	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A418RNQ4_9GAMM	50.00	138	69	N/A	1	144	1	N/A
A0A1Z4C1L4_9GAMM	A0A2S6H6Y6_9GAMM	49.28	138	68	N/A	1	144	1	N/A
A0A2A7BLA3_9BACI	A0A0J7DBN0_BACCE	100.00	104	104	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A2A7BLA3_9BACI	100.00	104	104	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A1N6UFI1_BACCE	88.46	104	92	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	J9AF58_9BACI	88.46	104	92	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A164QGC9_BACCE	88.46	104	92	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A420H525_9BACI	88.46	104	92	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A2A8ETB9_9BACI	86.54	104	90	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A2B3G0I4_BACCE	77.88	104	81	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A246PSP0_9BACI	72.12	104	75	N/A	1	110	1	N/A
A0A2A7BLA3_9BACI	A0A1C4EIA2_BACTU	72.12	104	75	N/A	1	110	1	N/A
A0A080NID4_DELAC	A0A080NID4_DELAC	100.00	98	98	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A2G7T3I2_9FLAO	100.00	98	98	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A1C7LBE5_9BURK	100.00	98	98	N/A	1	104	1	N/A
A0A080NID4_DELAC	A9BTC5_DELAS	100.00	98	98	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A210VRZ2_9BURK	100.00	98	98	N/A	1	104	1	N/A
A0A080NID4_DELAC	S2WSB2_DELAC	92.86	98	91	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A031HF87_9BURK	92.86	98	91	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A081J2I6_9BURK	92.86	98	91	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A072T3J3_9BURK	92.86	98	91	N/A	1	104	1	N/A
A0A080NID4_DELAC	A0A291J9B3_DELAC	92.86	98	91	N/A	1	104	1	N/A
A0A3E3I700_9FIRM	U2AXR0_9CLOT	100.00	197	197	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A3E3I700_9FIRM	100.00	197	197	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	F7KG05_9FIRM	9.64	197	19	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A174WDS7_9FIRM	9.64	197	19	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A1I3DRP7_9FIRM	9.64	197	19	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A3A6HQB7_9FIRM	9.64	197	19	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A413WHY7_9FIRM	9.64	197	19	N/A	1	203	1	N/A
A0A3E3I700_9FIRM	A0A1E3A121_9FIRM	9.64	197	19	N/A	1	203	1	N/A
