QueryId	SubjectId	%Identity	AlnLength	Mismatches	GapOpen	QStart	QEnd	SStart	SEnd	Evalue	Bitscore
A0A174QAW6_9FIRM	A0A417RAC7_9FIRM	97.39	115	3	0	1	115	1	115	2.531173e-57	229.95
A0A174QAW6_9FIRM	A0A373VUM1_9FIRM	97.39	115	3	0	1	115	1	115	2.531173e-57	229.95
A0A174QAW6_9FIRM	A0A1C6JDG5_9CLOT	92.92	113	8	0	3	115	14	126	4.939887e-53	215.70
A0A174QAW6_9FIRM	A0A174XGM8_9FIRM	92.92	113	8	0	3	115	14	126	4.939887e-53	215.70
A0A174QAW6_9FIRM	A0A1C6CFA9_9FIRM	92.92	113	8	0	3	115	14	126	4.939887e-53	215.70
A0A174QAW6_9FIRM	A0A417CQU0_9FIRM	96.30	108	4	0	8	115	2	109	1.437287e-52	214.16
A0A2A8ZIN2_BACCE	A0A1G1UQ16_9BACI	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A0K0SAK1_BACT3	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A2A8ZIN2_BACCE	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	J7ZFU4_BACCE	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A193CUR1_BACTU	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A371VH19_9BACI	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	R8E0P6_BACCE	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A4Y9U5H2_9BACI	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A243CLD8_BACTU	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A2A8ZIN2_BACCE	A0A023P9H6_9BACI	100.00	109	0	0	1	109	1	109	3.963681e-52	212.62
A0A1B9UUC0_RHIRD	A0A1B9UUC0_RHIRD	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A1S7M3U8_9RHIZ	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	H0H8C3_RHIRD	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A1S7MNZ3_9RHIZ	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A1S7SXZ8_RHIRD	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A4Y6T3W6_9RHIZ	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A285YAC5_9RHIZ	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	F0L1W4_AGRSH	100.00	117	0	0	1	117	1	117	2.250753e-61	243.43
A0A1B9UUC0_RHIRD	A0A0D8KVM9_9RHIZ	98.29	117	2	0	1	117	1	117	6.548689e-61	241.89
A0A1B9UUC0_RHIRD	A0A0D8KAS7_9RHIZ	94.87	117	6	0	1	117	1	117	1.365485e-58	234.19
A0A0A7XFI4_ACINO	A0A014CS22_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A335ZQW8_ACIBA	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A014CKJ8_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A4V7TBX6_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A1Y5NQU6_ACINO	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A014CGD1_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A140QNJ5_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A014CJ96_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A062SLW3_ACIBA	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A0A7XFI4_ACINO	A0A014C1Q4_9GAMM	100.00	165	0	0	1	165	1	165	8.862545e-88	331.64
A0A1Q3PG22_9BACT	A0A1Q3PG22_9BACT	100.00	276	0	0	1	276	1	276	3.234360e-159	569.70
A0A1Q3PG22_9BACT	C6W3Z2_DYAFD	44.20	448	76	2	3	276	1	448	7.109696e-90	339.35
A0A1Q3PG22_9BACT	A0A2P8FTZ2_9BACT	40.72	474	75	1	9	276	4	477	2.003607e-84	321.24
A0A3S3Y9T9_RHILE	A0A3S3Y9T9_RHILE	100.00	163	0	0	1	163	1	163	1.143454e-87	331.26
A0A3S3Y9T9_RHILE	A0A198YZE5_9RHIZ	100.00	163	0	0	1	163	1	163	1.143454e-87	331.26
A0A3S3Y9T9_RHILE	A0A1B8R8R2_RHILT	99.39	163	1	0	1	163	1	163	4.345121e-87	329.33
A0A3S3Y9T9_RHILE	A0A2Z4YRE0_RHILE	99.39	163	1	0	1	163	1	163	4.345121e-87	329.33
A0A3S3Y9T9_RHILE	A0A3S3WVW2_RHILE	97.55	163	4	0	1	163	1	163	2.384247e-85	323.55
A0A3S3Y9T9_RHILE	C6B4X0_RHILS	97.55	163	4	0	1	163	1	163	2.384247e-85	323.55
A0A3S3Y9T9_RHILE	A0A4Q9A367_RHILE	95.71	163	7	0	1	163	1	163	1.708666e-83	317.39
A0A3S3Y9T9_RHILE	A0A444HL33_RHILE	92.07	164	12	1	1	163	1	164	1.954966e-79	303.91
A0A3S3Y9T9_RHILE	I9NGS9_RHILT	91.25	160	14	0	1	160	1	160	7.428863e-79	301.98
A0A3S3Y9T9_RHILE	W0IU70_RHILT	98.57	140	2	0	24	163	1	140	4.663948e-73	282.72
C4NUR5_ECOLX	A0A0H3YFG3_SALET	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A0R9P1Q7_SALNE	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A0V9GQZ4_PROMI	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A2A5Q161_PRORE	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	K4XJQ7_ECOLX	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A2R4DIT3_SALET	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A3V5VZT2_SALET	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A4Y5XZE0_SALET	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	A0A0H3ACE7_SALNS	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
C4NUR5_ECOLX	C4NUR5_ECOLX	100.00	142	0	0	1	142	1	142	2.813767e-74	286.57
A0A223V866_9FLAO	A0A223V866_9FLAO	100.00	116	0	0	1	116	1	116	3.686788e-56	226.10
A0A223V866_9FLAO	A0A2D8Z0E0_9PROT	76.92	104	20	1	1	100	351	454	1.363267e-34	154.45
A0A223V866_9FLAO	A0A1B2YY80_9BACT	76.92	104	20	1	1	100	351	454	1.363267e-34	154.45
A0A223V866_9FLAO	A0A4Q0P7T5_9FLAO	76.92	104	20	1	1	100	351	454	1.363267e-34	154.45
A0A223V866_9FLAO	A0A4R7K2D6_9FLAO	76.19	105	21	1	1	101	351	455	3.037041e-34	153.30
A0A223V866_9FLAO	A0A3G2L2K5_9FLAO	77.23	101	23	0	1	101	351	451	3.966498e-34	152.91
A0A223V866_9FLAO	A0A0D5YU14_9FLAO	75.93	108	18	2	1	100	351	458	1.968553e-33	150.60
A0A223V866_9FLAO	A0A3B9RCA7_9FLAO	73.33	105	24	1	1	101	351	455	2.571009e-33	150.21
A0A223V866_9FLAO	A0A2G1VLW7_9FLAO	84.71	85	11	1	16	98	1	85	5.927149e-30	139.04
A0A223V866_9FLAO	A0A330MJN2_9FLAO	63.72	113	29	2	1	101	351	463	2.941613e-29	136.73
A0A1B9AUJ5_9BACI	A0A1B9AUJ5_9BACI	100.00	125	0	0	1	125	1	125	1.319476e-59	237.65
A0A1B9AUJ5_9BACI	A0A098F2F1_9BACI	89.60	125	13	0	1	125	1	125	1.081906e-53	218.01
A0A1B9AUJ5_9BACI	A0A3D8GK80_9BACI	60.32	126	49	1	1	125	1	126	2.121285e-33	150.60
A0A1B9AUJ5_9BACI	A0A1H0XY62_9BACI	57.94	126	52	1	1	125	1	126	8.912342e-32	145.21
A0A1B9AUJ5_9BACI	A0A4R2X5N8_9BACI	57.36	129	46	5	1	125	1	124	4.890365e-30	139.43
A0A1B9AUJ5_9BACI	A0A4U1MMX8_9BACI	52.80	125	58	1	1	125	10	133	1.858337e-29	137.50
A0A1B9AUJ5_9BACI	A0A0J6D199_9BACI	52.80	125	58	1	1	125	1	124	5.406932e-29	135.96
A0A1B9AUJ5_9BACI	A0A2A8ILG7_9BACI	57.94	126	48	2	1	125	10	131	1.204539e-28	134.81
A0A1B9AUJ5_9BACI	A0A417YXS5_9BACI	51.18	127	57	2	1	125	1	124	6.839785e-24	119.01
A0A1B9AUJ5_9BACI	A0A1H8CGL8_9BACI	54.55	132	43	5	1	125	1	122	8.933036e-24	118.63
A0A1S0ZU69_SALER	A0A2I5HPC4_SALDZ	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A1S0ZU69_SALER	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A403FGF7_SALEN	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A3V4QUH0_SALET	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A4U6CUH7_SALDZ	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A2T5N0T3_SALDZ	100.00	154	0	0	1	154	1	154	2.406699e-87	330.10
A0A1S0ZU69_SALER	A0A3U6Z550_SALDZ	99.35	154	1	0	1	154	1	154	9.145446e-87	328.18
A0A1S0ZU69_SALER	A0A379QWD9_SALER	98.05	154	3	0	1	154	1	154	5.927905e-86	325.48
A0A1S0ZU69_SALER	A0A3V9VEC3_SALER	97.40	154	4	0	1	154	1	154	2.252602e-85	323.55
A0A1S0ZU69_SALER	A0A3V7QEU4_SALET	97.40	154	4	0	1	154	1	154	2.252602e-85	323.55
C6M4I7_NEISI	C6M4I7_NEISI	100.00	230	0	0	1	230	1	230	2.906520e-129	469.93
C6M4I7_NEISI	A0A1F1BI42_9NEIS	98.51	201	3	0	30	230	1	201	3.946542e-110	406.37
C6M4I7_NEISI	A0A1F1FTJ6_9NEIS	89.45	199	21	0	32	230	4	202	2.399844e-99	370.55
C6M4I7_NEISI	D3A4V2_NEISU	89.95	199	20	0	32	230	4	202	4.093514e-99	369.78
C6M4I7_NEISI	A0A2I1QYH7_NEIPE	89.45	199	21	0	32	230	4	202	3.465368e-98	366.70
C6M4I7_NEISI	A0A1E9MHY4_9NEIS	88.94	199	22	0	32	230	4	202	5.003980e-97	362.84
C6M4I7_NEISI	A0A1F1GI66_9NEIS	88.44	199	23	0	32	230	4	202	8.535498e-97	362.07
C6M4I7_NEISI	G3Z481_9NEIS	93.05	187	13	0	44	230	1	187	3.243486e-96	360.15
A0A0P0LP22_BACVU	A0A0P0LP22_BACVU	100.00	276	0	0	1	276	1	276	8.531245e-152	545.04
A0A0P0LP22_BACVU	D4V3J3_BACVU	99.28	276	2	0	1	276	1	276	7.222132e-151	541.96
A0A0P0LP22_BACVU	R9HFU9_BACVU	99.28	276	2	0	1	276	1	276	7.222132e-151	541.96
A0A0P0LP22_BACVU	A0A078RCB2_BACVU	99.28	276	2	0	1	276	1	276	7.222132e-151	541.96
A0A0P0LP22_BACVU	A0A069SEX0_BACVU	99.28	276	2	0	1	276	1	276	7.222132e-151	541.96
A0A0P0LP22_BACVU	A0A174W4P9_BACVU	99.28	276	2	0	1	276	1	276	7.222132e-151	541.96
A0A0P0LP22_BACVU	C6YZE3_9BACE	98.55	276	4	0	1	276	1	276	7.985003e-150	538.49
A0A0P0LP22_BACVU	A0A3A5TAW8_9BACE	98.55	276	4	0	1	276	1	276	7.985003e-150	538.49
A0A0P0LP22_BACVU	A0A3A5XX74_9BACE	98.55	276	4	0	1	276	1	276	7.985003e-150	538.49
A0A0P0LP22_BACVU	E5UNH4_9BACE	98.55	276	4	0	1	276	1	276	7.985003e-150	538.49
A0A440RTX0_9RHIZ	A0A440RTX0_9RHIZ	100.00	242	0	0	1	242	1	242	3.984835e-137	496.12
A0A440RTX0_9RHIZ	A0A434KXF7_9RHIZ	99.17	242	2	0	1	242	1	242	1.281877e-135	491.12
A0A440RTX0_9RHIZ	A0A3S3L7S7_9RHIZ	99.17	242	2	0	1	242	1	242	1.281877e-135	491.12
A0A440RTX0_9RHIZ	A0A440R2P4_9RHIZ	98.76	242	3	0	1	242	1	242	6.361891e-135	488.80
A0A440RTX0_9RHIZ	A0A2A3BH63_9RHIZ	98.76	242	3	0	1	242	1	242	1.085174e-134	488.03
A0A440RTX0_9RHIZ	A0A440WRT5_9RHIZ	98.76	242	3	0	1	242	1	242	1.085174e-134	488.03
A0A440RTX0_9RHIZ	A0A440VAS9_9RHIZ	98.35	242	4	0	1	242	1	242	5.385663e-134	485.72
A0A440RTX0_9RHIZ	A0A434RQM3_9RHIZ	98.35	242	4	0	1	242	1	242	5.385663e-134	485.72
A0A440RTX0_9RHIZ	A0A3S1LF75_9RHIZ	98.35	242	4	0	1	242	1	242	5.385663e-134	485.72
A0A440RTX0_9RHIZ	A0A434NZE0_9RHIZ	98.35	242	4	0	1	242	1	242	5.385663e-134	485.72
A0A2H3NFE1_9BACI	A0A2H3NFE1_9BACI	100.00	113	0	0	1	113	1	113	1.612125e-56	227.25
A0A2H3NFE1_9BACI	A0A0G8EQK2_BACCE	100.00	113	0	0	1	113	1	113	1.612125e-56	227.25
A0A2H3NFE1_9BACI	A0A246PL19_9BACI	100.00	113	0	0	1	113	1	113	1.612125e-56	227.25
A0A2H3NFE1_9BACI	A0A3Q8R7M0_9BACI	100.00	113	0	0	1	113	1	113	1.612125e-56	227.25
A0A2H3NFE1_9BACI	A0A2T0DN48_9BACI	99.12	113	1	0	1	113	1	113	2.105501e-56	226.87
A0A2H3NFE1_9BACI	A0A164BST8_BACCE	99.12	113	1	0	1	113	1	113	6.126069e-56	225.33
A0A2H3NFE1_9BACI	A0A4V5SH50_9BACI	99.12	113	1	0	1	113	1	113	6.126069e-56	225.33
A0A2H3NFE1_9BACI	A0A2B0Y295_BACAN	99.12	113	1	0	1	113	1	113	6.126069e-56	225.33
A0A2H3NFE1_9BACI	C2YS11_BACCE	98.23	113	2	0	1	113	1	113	3.970803e-55	222.63
A0A2H3NFE1_9BACI	A0A243KEE9_BACTU	98.23	113	2	0	1	113	1	113	3.970803e-55	222.63
A0A2T4LTW0_9STAP	A0A4R9SJ96_9BACT	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A4S0LUL2_9BACT	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A2H1AIN7_CORST	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A291JIX5_9STAP	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A4Q2IHV6_9STAP	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A3P6JTH4_9FIRM	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A2T4LTW0_9STAP	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A380HDL7_STASA	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A0D0SGF6_STAGA	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A2T4LTW0_9STAP	A0A0F5X537_STACC	100.00	144	0	0	1	144	1	144	3.048595e-76	293.12
A0A335E6B5_ACIBA	A0A335E6B5_ACIBA	100.00	185	0	0	1	185	1	185	8.373071e-103	381.72
A0A335E6B5_ACIBA	A0A379HHZ1_PROST	99.46	185	1	0	1	185	1	185	1.093557e-102	381.33
A0A335E6B5_ACIBA	A0A140NNE7_PROSM	99.46	185	1	0	1	185	1	185	2.436191e-102	380.18
A0A335E6B5_ACIBA	A0A506XRE6_PROST	99.46	185	1	0	1	185	1	185	2.436191e-102	380.18
A0A335E6B5_ACIBA	B2PWL5_PROST	98.38	185	3	0	1	185	1	185	1.579093e-101	377.48
A0A335E6B5_ACIBA	K8WL88_9GAMM	77.84	185	41	0	1	185	1	185	2.006844e-80	307.38
A0A335E6B5_ACIBA	A0A427HPR1_PRORE	74.59	185	47	0	1	185	1	185	5.655554e-75	289.27
A0A335E6B5_ACIBA	K8WID5_9GAMM	74.05	185	48	0	1	185	1	185	1.259926e-74	288.12
A0A335E6B5_ACIBA	A0A1J0EC82_PRORE	72.97	185	50	0	1	185	1	185	1.393011e-73	284.65
A0A335E6B5_ACIBA	A0A2A5Q3W0_PRORE	73.22	183	49	0	1	183	1	183	9.982992e-72	278.49
A0A2M8I2Y3_9MYCO	A0A2M8I2Y3_9MYCO	100.00	356	0	0	1	356	1	356	1.915559e-196	693.73
A0A2M8I2Y3_9MYCO	A0A1X1VC50_MYCGS	99.44	356	2	0	1	356	1	356	6.162140e-195	688.72
A0A2M8I2Y3_9MYCO	W4I158_MYCGS	99.44	356	2	0	1	356	1	356	6.162140e-195	688.72
A0A2M8I2Y3_9MYCO	A0A498Q183_9MYCO	98.88	356	4	0	1	356	1	356	3.058238e-194	686.41
A0A2M8I2Y3_9MYCO	A0A1A3KI14_9MYCO	63.41	358	129	1	1	356	1	358	1.146693e-124	455.29
A0A2M8I2Y3_9MYCO	A0A3C1DQ09_9ACTN	64.59	353	121	2	1	350	1	352	1.497628e-124	454.91
A0A2M8I2Y3_9MYCO	A0A359F916_9ACTN	64.59	353	121	2	1	350	1	352	1.497628e-124	454.91
A0A2M8I2Y3_9MYCO	A0A2T6L543_9MICO	57.95	352	141	3	1	349	1	348	6.989094e-106	392.89
A0A2M8I2Y3_9MYCO	A0A1F2T4P4_9BACT	55.77	355	155	1	1	353	1	355	5.916623e-105	389.81
A0A2M8I2Y3_9MYCO	A0A2M7YSE3_9BACT	56.15	358	155	1	1	356	1	358	1.009223e-104	389.04
A0A1Q5TV42_9GAMM	A0A1Q5TV42_9GAMM	100.00	264	0	0	1	264	1	264	1.881263e-148	533.87
A0A1Q5TV42_9GAMM	A0A2D0KEB3_9GAMM	96.21	264	10	0	1	264	1	264	9.043242e-143	515.00
A0A1Q5TV42_9GAMM	A0A1Q5U617_9GAMM	96.21	264	10	0	1	264	1	264	1.705482e-141	510.76
A0A1Q5TV42_9GAMM	A0A2D0IVJ2_9GAMM	95.45	264	12	0	1	264	1	264	6.480823e-141	508.83
A0A1Q5TV42_9GAMM	A0A1I5EIR4_9GAMM	92.80	264	19	0	1	264	1	264	1.143973e-137	498.05
A0A1Q5TV42_9GAMM	A0A1I3VHW2_9GAMM	91.67	264	22	0	1	264	1	264	6.277188e-136	492.27
A0A1Q5TV42_9GAMM	A0A2D0K469_9GAMM	91.29	264	23	0	1	264	1	264	6.277188e-136	492.27
A0A1Q5TV42_9GAMM	A0A2D0KNC2_9GAMM	91.29	264	23	0	1	264	1	264	6.277188e-136	492.27
A0A1Q5TV42_9GAMM	A0A0J5IRN8_9GAMM	91.67	264	22	0	1	264	1	264	8.198261e-136	491.89
A0A1Q5TV42_9GAMM	W1IPV9_9GAMM	91.29	264	23	0	1	264	1	264	6.940244e-135	488.80
A3D4N5_SHEB5	B8EEV6_SHEB2	100.00	208	0	0	1	208	1	208	1.036028e-117	431.41
A3D4N5_SHEB5	G0B026_9GAMM	100.00	208	0	0	1	208	1	208	1.036028e-117	431.41
A3D4N5_SHEB5	A3D4N5_SHEB5	100.00	208	0	0	1	208	1	208	1.036028e-117	431.41
A3D4N5_SHEB5	A0A165J0X4_9GAMM	100.00	208	0	0	1	208	1	208	1.036028e-117	431.41
A3D4N5_SHEB5	A0A448ELZ6_SHEPU	99.52	208	1	0	1	208	1	208	3.014380e-117	429.87
A3D4N5_SHEB5	A9L1E3_SHEB9	99.52	208	1	0	1	208	1	208	3.014380e-117	429.87
A3D4N5_SHEB5	A0A2K8ZYZ6_9GAMM	99.52	208	1	0	1	208	1	208	3.014380e-117	429.87
A3D4N5_SHEB5	Q0HV98_SHESR	98.56	208	3	0	1	208	1	208	1.953864e-116	427.17
A3D4N5_SHEB5	A0KX19_SHESA	98.56	208	3	0	1	208	1	208	1.953864e-116	427.17
A3D4N5_SHEB5	A0A3S4NBI5_SHEPU	98.56	208	3	0	1	208	1	208	1.953864e-116	427.17
A0A0K1PV76_9DELT	A0A0K1PV76_9DELT	100.00	272	0	0	1	272	1	272	9.931600e-153	548.12
A0A0X3T9G9_9ACTN	A0A0X3T9G9_9ACTN	100.00	145	0	0	1	145	1	145	4.900959e-74	285.80
A0A0X3T9G9_9ACTN	B1VZY4_STRGG	63.04	230	0	1	1	145	1	230	5.083474e-63	249.21
A0A0X3T9G9_9ACTN	G0Q5J5_9ACTN	63.04	230	0	1	1	145	1	230	5.083474e-63	249.21
A0A0X3T9G9_9ACTN	A0A2X2LNK2_STRGR	63.04	230	0	1	1	145	1	230	5.083474e-63	249.21
A0A0X3T9G9_9ACTN	A0A1Q5ET50_9ACTN	58.70	230	10	1	1	145	1	230	7.860886e-56	225.33
A0A0X3T9G9_9ACTN	A0A1Q5IL50_9ACTN	57.83	230	12	1	1	145	1	230	2.528760e-54	220.32
A0A0X3T9G9_9ACTN	A0A3N6GYQ0_9ACTN	56.96	230	14	1	1	145	1	230	1.639095e-53	217.62
A0A0X3T9G9_9ACTN	A0A0Q8EIW6_9ACTN	57.39	230	13	1	1	145	1	230	2.140724e-53	217.24
A0A0X3T9G9_9ACTN	A0A0Q7HW76_9ACTN	57.39	230	13	1	1	145	1	230	2.140724e-53	217.24
A0A0X3T9G9_9ACTN	A0A1Q5CEI2_9ACTN	57.39	230	13	1	1	145	1	230	2.140724e-53	217.24
A0A1I1WGX7_9ALTE	A0A0K1U559_9ALTE	100.00	181	0	0	1	181	1	181	3.441790e-101	376.33
A0A1I1WGX7_9ALTE	E4PRC3_MARAH	100.00	181	0	0	1	181	1	181	3.441790e-101	376.33
A0A1I1WGX7_9ALTE	A0A362XNE5_9ALTE	100.00	181	0	0	1	181	1	181	3.441790e-101	376.33
