QueryId	SubjectId	%Identity	AlnLength	Mismatches	GapOpen	QStart	QEnd	SStart	SEnd	Evalue	Bitscore
A0A087LAP2_GEOSE	A0A250E2X8_GEOSE	97.37	152	4	0	1	152	4	155	2.300804e-82	313.54
A0A087LAP2_GEOSE	A0A0Q1CKW0_9BACI	96.71	152	5	0	1	152	7	158	6.694314e-82	312.00
A0A087LAP2_GEOSE	A0A150NAM5_GEOSE	96.71	152	5	0	1	152	7	158	6.694314e-82	312.00
A0A087LAP2_GEOSE	S6A3U7_BACPJ	94.08	152	9	0	1	152	7	158	2.153487e-80	306.99
A0A2E9YA24_9PROT	A0A2E9YA24_9PROT	100.00	144	0	0	1	144	1	144	1.787255e-76	293.89
A0A2E9YA24_9PROT	A0A3M2ATR8_9BACT	42.31	130	67	2	5	134	4	125	1.439305e-17	98.21
A0A120CSG4_9ACTN	A0A0M8RWW1_9ACTN	100.00	78	0	0	1	78	1	78	1.563618e-34	153.68
A0A120CSG4_9ACTN	A0A0L8NT63_9ACTN	100.00	78	0	0	1	78	1	78	1.563618e-34	153.68
A0A120CSG4_9ACTN	A0A120CSG4_9ACTN	100.00	78	0	0	1	78	1	78	1.563618e-34	153.68
A0A120CSG4_9ACTN	A0A429IPW2_9ACTN	97.44	78	2	0	1	78	1	78	5.941742e-34	151.75
A0A120CSG4_9ACTN	L8EFJ3_STRR1	96.15	78	3	0	1	78	1	78	1.013508e-33	150.98
A0A120CSG4_9ACTN	A0A0L8P3Y9_KITAU	96.15	78	3	0	1	78	1	78	1.013508e-33	150.98
A0A120CSG4_9ACTN	A0A429HX84_9ACTN	96.15	78	3	0	1	78	1	78	1.013508e-33	150.98
A0A120CSG4_9ACTN	A0A0X3RK19_STRRM	96.15	78	3	0	1	78	1	78	1.013508e-33	150.98
A0A120CSG4_9ACTN	A0A401W4L4_STRRY	94.87	78	4	0	1	78	1	78	1.120564e-32	147.52
A0A120CSG4_9ACTN	A0A0M9XHD2_STRRM	91.03	78	7	0	1	78	1	78	1.618091e-31	143.67
A0A2N1FBD6_9FLAO	A0A2N1FBD6_9FLAO	100.00	175	0	0	1	175	1	175	5.325091e-91	342.43
A0A2N1FBD6_9FLAO	A0A2M7NQG1_9FLAO	77.71	175	38	1	2	175	4	178	3.967526e-70	273.09
A0A2N1FBD6_9FLAO	A0A1H1NQX2_9FLAO	81.61	174	30	1	2	175	4	175	1.154373e-69	271.55
A0A2N1FBD6_9FLAO	A0A1L3JML9_9FLAO	77.40	177	36	2	1	175	1	175	2.407015e-67	263.85
A0A2N1FBD6_9FLAO	A0A2S7KVM8_9FLAO	78.09	178	34	2	1	175	1	176	9.146648e-67	261.92
A0A2N1FBD6_9FLAO	A0A1F3MDQ0_9BACT	73.10	171	46	0	5	175	10	180	7.743102e-66	258.84
A0A2N1FBD6_9FLAO	A0A1Y0MX00_9FLAO	72.32	177	46	2	1	175	1	176	1.785078e-62	247.67
A0A2N1FBD6_9FLAO	A0A1Y0M5Q8_9FLAO	79.49	156	28	2	1	154	1	154	9.795048e-61	241.89
A0A2N1FBD6_9FLAO	A0A2S7WWF3_9FLAO	65.73	178	42	3	1	175	1	162	2.418206e-51	210.69
A0A2N1FBD6_9FLAO	A0A2S7WM84_9FLAO	71.97	132	26	3	1	130	1	123	2.347662e-38	167.55
A0A0B7GSV2_STRSA	A0A0B7GSV2_STRSA	100.00	179	0	0	1	179	1	179	5.623505e-96	358.99
A0A0B7GSV2_STRSA	F2CGS2_STRSA	98.32	179	3	0	1	179	1	179	2.362652e-94	353.60
A0A0B7GSV2_STRSA	A0A2X3XZX4_STRSA	98.32	179	3	0	1	179	1	179	2.362652e-94	353.60
A0A0B7GSV2_STRSA	A0A3R9IMS4_STRSA	97.21	179	5	0	1	179	1	179	2.612218e-93	350.13
A0A0B7GSV2_STRSA	J4Q0I9_9STRE	97.21	179	5	0	1	179	1	179	2.612218e-93	350.13
A0A0B7GSV2_STRSA	A0A2X3UXM0_STRSA	97.21	179	5	0	1	179	1	179	5.819415e-93	348.98
A0A0B7GSV2_STRSA	F3SLX7_STRSA	97.77	179	4	0	1	179	1	179	9.926419e-93	348.21
A0A0B7GSV2_STRSA	F0FPQ5_STRSA	96.09	179	7	0	1	179	1	179	2.888146e-92	346.67
A0A0B7GSV2_STRSA	A0A3P1S833_STRSA	96.09	179	7	0	1	179	1	179	2.888146e-92	346.67
A0A0B7GSV2_STRSA	A0A427ZDE6_STRSA	96.07	178	7	0	1	178	1	178	1.433372e-91	344.35
A0A1H2JL52_PSEFR	A0A494RBQ8_9PSED	100.00	149	0	0	1	149	1	149	4.119837e-76	292.74
A0A1H2JL52_PSEFR	A0A4R7U0Z1_9PSED	100.00	149	0	0	1	149	1	149	4.119837e-76	292.74
A0A1H2JL52_PSEFR	A0A1H2JL52_PSEFR	100.00	149	0	0	1	149	1	149	4.119837e-76	292.74
A0A1H2JL52_PSEFR	A0A267B176_PSEFR	98.66	149	2	0	1	149	1	149	4.555014e-75	289.27
A0A1H2JL52_PSEFR	A0A356MU33_PSESP	98.66	149	2	0	1	149	1	149	4.555014e-75	289.27
A0A1H2JL52_PSEFR	A0A267CNS9_PSEFR	97.99	149	3	0	1	149	1	149	1.325306e-74	287.73
A0A1H2JL52_PSEFR	A0A267A7D0_PSEFR	97.32	149	4	0	1	149	1	149	2.952474e-74	286.57
A0A1H2JL52_PSEFR	A0A0J6GIU3_PSEDM	93.29	149	10	0	1	149	1	149	3.378065e-70	273.09
A0A1H2JL52_PSEFR	A0A105T6G3_9PSED	92.62	149	11	0	1	149	1	149	4.411890e-70	272.71
A0A1H2JL52_PSEFR	A0A0J6J1J6_9PSED	91.95	149	12	0	1	149	1	149	1.676516e-69	270.78
A0A2T5IAY4_9PROT	A0A2T5IAY4_9PROT	100.00	195	0	0	1	195	1	195	1.664449e-101	377.48
A0A2T5IAY4_9PROT	A0A4R7E153_9PROT	98.97	195	2	0	1	195	1	195	1.078865e-100	374.79
A0A2T5IAY4_9PROT	A0A1H8M5U1_9PROT	98.46	195	3	0	1	195	1	195	3.139015e-100	373.24
A0A2T5IAY4_9PROT	A0A1H9ZY87_9PROT	97.95	195	4	0	1	195	1	195	5.354349e-100	372.47
A0A2T5IAY4_9PROT	A0A1E4FNU5_9PROT	97.44	195	5	0	1	195	1	195	1.557877e-99	370.93
A0A2T5IAY4_9PROT	A0A328Z1R0_9PROT	96.92	195	6	0	1	195	1	195	2.657336e-99	370.16
A0A2T5IAY4_9PROT	A0A1I7G966_9PROT	96.92	195	6	0	1	195	1	195	7.731664e-99	368.62
A0A2T5IAY4_9PROT	Q2YCL9_NITMU	94.36	195	11	0	1	195	1	195	1.234380e-96	361.30
A0A2T5IAY4_9PROT	A0A1E4FPX3_9PROT	87.18	195	25	0	1	195	1	195	3.599835e-88	333.18
A0A2T5IAY4_9PROT	A0A1Q4C8W8_9PROT	67.20	189	62	0	7	195	7	195	2.775541e-64	253.83
A0A1G7WWC0_9FLAO	A0A1G7WWC0_9FLAO	100.00	209	0	0	1	209	1	209	2.031654e-113	417.16
A0A1G7WWC0_9FLAO	A0A3S0P4U0_9FLAO	95.69	209	9	0	1	209	1	209	5.725470e-108	399.05
A0A1G7WWC0_9FLAO	A0A0C1ERC0_9FLAO	85.65	209	30	0	1	209	1	209	1.323002e-96	361.30
A0A1G7WWC0_9FLAO	A0A2U1K0E1_9FLAO	75.12	209	52	0	1	209	1	209	9.503286e-87	328.56
A0A1G7WWC0_9FLAO	A0A434A2P9_9FLAO	68.90	209	65	0	1	209	1	209	1.919293e-79	304.29
A0A1G7WWC0_9FLAO	A0A227PIC1_9FLAO	68.42	209	66	0	1	209	1	209	5.584288e-79	302.75
A0A1G7WWC0_9FLAO	A0A1M5Q4C2_FLAJO	69.86	209	63	0	1	209	1	209	7.293306e-79	302.37
A0A1G7WWC0_9FLAO	A0A2R7L2Q2_9FLAO	67.94	209	67	0	1	209	1	209	2.122027e-78	300.83
A0A1G7WWC0_9FLAO	A0A0Q4RRW2_9FLAO	67.46	209	68	0	1	209	1	209	1.796404e-77	297.75
A0A1G7WWC0_9FLAO	A0A1M5VT11_FLAFR	67.94	209	67	0	1	209	1	209	3.064201e-77	296.97
A0A263PUN5_PSEAI	A0A263PUN5_PSEAI	100.00	220	0	0	1	220	1	220	7.333180e-122	445.28
A0A263PUN5_PSEAI	A0A0C5E4V5_9PSED	100.00	220	0	0	1	220	1	220	7.333180e-122	445.28
A0A263PUN5_PSEAI	A0A0A8RJ50_PSEAI	99.55	220	1	0	1	220	1	220	8.107780e-121	441.81
A0A263PUN5_PSEAI	A0A0A1GMK4_9PSED	83.18	220	37	0	1	220	1	220	2.369971e-104	387.11
A0A263PUN5_PSEAI	A0A355LPB1_PSESP	83.18	220	37	0	1	220	1	220	2.369971e-104	387.11
A0A263PUN5_PSEAI	A0A172WPU5_PSEST	83.18	220	37	0	1	220	1	220	2.369971e-104	387.11
A0A263PUN5_PSEAI	A0A3M2HFD7_9PSED	82.73	220	38	0	1	220	1	220	4.042557e-104	386.34
A0A263PUN5_PSEAI	A0A1G3DQM8_9GAMM	72.73	220	60	0	1	220	1	220	2.632492e-87	330.49
A0A263PUN5_PSEAI	A0A2K4XI44_PSEAI	58.64	220	91	0	1	220	1	220	1.228525e-68	268.47
A0A263PUN5_PSEAI	A0A2E8BRI9_9GAMM	49.09	220	112	0	1	220	1	220	2.105289e-52	214.54
A0A3N1IZW8_9ENTR	A0A3N1IZW8_9ENTR	100.00	54	0	0	1	54	1	54	3.266900e-23	115.55
A0A3N1IZW8_9ENTR	A0A3N2E918_9ENTR	100.00	54	0	0	1	54	1	54	3.266900e-23	115.55
A0A440GWL2_9RHIZ	A0A440GWL2_9RHIZ	100.00	215	0	0	1	215	1	215	4.211163e-114	419.47
A0A440GWL2_9RHIZ	A0A3Q8ZYK9_9RHIZ	100.00	215	0	0	1	215	1	215	4.211163e-114	419.47
A0A440GWL2_9RHIZ	A0A434Y2X1_9RHIZ	99.50	200	1	0	1	200	1	200	1.773381e-104	387.50
A0A440GWL2_9RHIZ	A0A4S1EIP9_9RHIZ	99.50	200	1	0	1	200	1	200	1.773381e-104	387.50
A0A440GWL2_9RHIZ	A0A4S0ABC9_9RHIZ	99.00	200	2	0	1	200	1	200	3.950681e-104	386.34
A0A440GWL2_9RHIZ	A0A4V3PEY8_9RHIZ	99.00	200	2	0	1	200	1	200	3.950681e-104	386.34
A0A440GWL2_9RHIZ	A0A4S0E4L8_9RHIZ	99.00	200	2	0	1	200	1	200	1.149472e-103	384.80
A0A440GWL2_9RHIZ	A0A439X9L0_9RHIZ	99.00	200	2	0	1	200	1	200	1.149472e-103	384.80
A0A440GWL2_9RHIZ	A0A4V3LUC1_9RHIZ	99.00	200	2	0	1	200	1	200	1.149472e-103	384.80
A0A440GWL2_9RHIZ	A0A4R9USX7_9RHIZ	99.00	200	2	0	1	200	1	200	1.149472e-103	384.80
A0A1I9YMY1_9BURK	A0A1I9YMY1_9BURK	100.00	206	0	0	1	206	1	206	1.811177e-114	420.62
A0A1I9YMY1_9BURK	A0A1H1JVJ2_9BURK	95.88	194	8	0	13	206	1	194	1.590353e-102	380.95
A0A1I9YMY1_9BURK	A0A4Q6WVI5_9BURK	85.78	218	19	1	1	206	1	218	1.139724e-100	374.79
A0A1I9YMY1_9BURK	D5WEF9_BURSC	84.86	218	21	1	1	206	1	218	2.376469e-98	367.08
A0A1I9YMY1_9BURK	A0A149PDT9_9BURK	91.24	194	15	1	13	206	1	192	1.882989e-95	357.45
A0A1I9YMY1_9BURK	A0A1X7M207_9BURK	88.27	196	21	1	13	206	1	196	1.762424e-93	350.90
A0A1I9YMY1_9BURK	A0A2N7WM97_9BURK	82.47	194	28	1	13	206	1	188	1.766516e-85	324.32
A0A1I9YMY1_9BURK	A0A1Q8IXY8_9BURK	73.33	225	41	2	1	206	1	225	1.071709e-82	315.08
A0A1I9YMY1_9BURK	A0A1M6KE50_9BURK	78.46	195	39	2	13	206	1	193	2.470693e-79	303.91
A0A1I9YMY1_9BURK	A0A1X0MSR9_9BURK	78.46	195	39	2	13	206	1	193	2.470693e-79	303.91
A0A2V2ZTU4_9BACI	A0A2V2ZTU4_9BACI	100.00	85	0	0	1	85	1	85	1.301641e-42	180.64
A0A1H7V0Y7_9BACL	A0A1H7V0Y7_9BACL	100.00	229	0	0	1	229	1	229	1.065121e-123	451.44
A0A1H7V0Y7_9BACL	A0A1R1ATA7_PAELA	94.32	229	13	0	1	229	1	229	2.151130e-116	427.17
A0A1H7V0Y7_9BACL	A0A2M9MYE9_9BACL	87.34	229	29	0	1	229	1	229	4.803344e-108	399.44
A0A1H7V0Y7_9BACL	A0A1S2EWV3_9BACL	87.34	229	29	0	1	229	1	229	1.397559e-107	397.90
A0A1H7V0Y7_9BACL	A0A328WDJ5_PAELA	87.34	229	29	0	1	229	1	229	6.936014e-107	395.59
A0A1H7V0Y7_9BACL	A0A4U9W2S1_ACTPL	82.97	229	39	0	1	229	1	229	4.652417e-103	382.87
A0A1H7V0Y7_9BACL	A0A385TMG5_PAELA	82.97	229	39	0	1	229	1	229	6.076245e-103	382.49
A0A1H7V0Y7_9BACL	F3MDA8_9BACL	82.10	229	41	0	1	229	1	229	3.015609e-102	380.18
A0A1H7V0Y7_9BACL	D3EB10_GEOS4	81.66	229	42	0	1	229	1	229	1.954661e-101	377.48
A0A1H7V0Y7_9BACL	A0A2A5LGZ5_PAELA	80.79	229	44	0	1	229	1	229	1.654720e-100	374.40
A0A2N5ML05_9BACI	A0A2N5ML05_9BACI	100.00	313	0	0	1	313	1	313	5.828878e-173	615.53
A0A2N5ML05_9BACI	A0A372LIF6_9BACI	86.58	313	42	0	1	313	3	315	2.302793e-153	550.44
A0A2N5ML05_9BACI	A0A3E2JQS6_9BACI	74.11	309	80	0	1	309	3	311	7.719427e-125	455.68
A0A2N5ML05_9BACI	A0A372LJ94_9BACI	64.08	309	110	1	1	309	1	308	2.256452e-108	400.98
A0A2N5ML05_9BACI	A0A2N5I5H5_9BACI	64.07	295	106	0	9	303	1	295	2.185551e-103	384.42
A0A2N5ML05_9BACI	A0A2N5M2B3_9BACI	59.22	309	112	2	1	302	1	302	1.122466e-99	372.09
A0A2N5ML05_9BACI	A0A2C2V0Y7_9BACI	49.66	292	141	3	3	292	12	299	4.295146e-75	290.43
A0A2N5ML05_9BACI	A0A1Y6FUU8_9BACI	49.32	292	142	3	3	292	12	299	2.784032e-74	287.73
A0A2D7VFQ2_ACISP	Q6F9L2_ACIAD	100.00	317	0	0	1	317	1	317	1.603917e-178	634.02
A0A2D7VFQ2_ACISP	A0A2D7VFQ2_ACISP	100.00	317	0	0	1	317	1	317	1.603917e-178	634.02
A0A2D7VFQ2_ACISP	A0A427M3X2_9GAMM	99.05	317	3	0	1	317	1	317	3.024856e-177	629.79
A0A2D7VFQ2_ACISP	N9BWJ4_9GAMM	98.74	317	4	0	1	317	1	317	1.501221e-176	627.48
A0A2D7VFQ2_ACISP	A0A0M1I7J3_9GAMM	98.74	317	4	0	1	317	1	317	1.501221e-176	627.48
A0A2D7VFQ2_ACISP	N8PJ70_9GAMM	94.01	317	19	0	1	317	1	317	3.959758e-169	602.82
A0A2D7VFQ2_ACISP	N8V461_9GAMM	93.38	317	21	0	1	317	1	317	1.965207e-168	600.51
A0A2D7VFQ2_ACISP	A0A3R9DJ80_9GAMM	93.38	317	21	0	1	317	1	317	3.352136e-168	599.74
A0A2D7VFQ2_ACISP	A0A3R9TJF5_ACIBA	93.38	317	21	0	1	317	1	317	3.352136e-168	599.74
A0A2D7VFQ2_ACISP	A0A429P4W6_ACIBA	93.38	317	21	0	1	317	1	317	4.378025e-168	599.36
A0A249P9M2_9RHIZ	A0A249P9M2_9RHIZ	100.00	95	0	0	1	95	1	95	8.528694e-43	181.41
A0A249P9M2_9RHIZ	A0A0L8C7E4_ENSAD	88.64	88	10	0	8	95	1	88	8.001150e-33	148.29
A0A0R2H4U5_9LACO	A0A0R2H4U5_9LACO	100.00	308	0	0	1	308	1	308	1.234778e-175	624.39
A0A0R2H4U5_9LACO	A0A4Y3L7Y1_9LACO	99.68	308	1	0	1	308	1	308	3.592655e-175	622.85
A0A0R2H4U5_9LACO	A0A0R2IMQ7_9LACO	85.34	307	45	0	1	307	1	307	7.543445e-149	535.41
A0A0R2H4U5_9LACO	A0A0R2JYW5_9LACO	73.20	306	82	0	1	306	1	306	1.808001e-126	461.07
A0A0R2H4U5_9LACO	A0A176TIC6_9LACO	72.37	304	84	0	1	304	1	304	7.596113e-125	455.68
A0A0R2H4U5_9LACO	A0A0R2IR82_9LACO	69.18	305	94	0	1	305	1	305	1.387552e-118	434.88
A0A0R2H4U5_9LACO	A0A0R1R7A0_9LACO	58.71	310	124	3	1	308	1	308	1.069829e-94	355.53
A0A0R2H4U5_9LACO	A0A4R5NYG0_9LACO	58.71	310	124	3	1	308	1	308	1.069829e-94	355.53
A0A0R2H4U5_9LACO	A0A4U0D8I2_LACBU	58.39	310	125	3	1	308	1	308	3.805048e-92	347.05
A0A0R2H4U5_9LACO	A0A4U0E9R4_LACBU	58.39	310	125	3	1	308	1	308	8.476763e-92	345.90
A0A2A9II24_9LACT	A0A199YT94_9LACT	100.00	349	0	0	1	349	1	349	4.625412e-195	689.11
A0A2A9II24_9LACT	A0A2A9II24_9LACT	100.00	349	0	0	1	349	1	349	4.625412e-195	689.11
A0A2A9II24_9LACT	A0A0A7SXS0_LACLL	100.00	349	0	0	1	349	1	349	4.625412e-195	689.11
A0A2A9II24_9LACT	A0A2Z3KKQ3_LACLL	99.71	349	1	0	1	349	1	349	1.345789e-194	687.57
A0A2A9II24_9LACT	A0A0V8C1M2_LACLL	99.71	349	1	0	1	349	1	349	1.757655e-194	687.18
A0A2A9II24_9LACT	D2BN56_LACLK	99.71	349	1	0	1	349	1	349	1.757655e-194	687.18
A0A2A9II24_9LACT	A0A4S2TAQ7_9LACT	99.71	349	1	0	1	349	1	349	2.295568e-194	686.80
A0A2A9II24_9LACT	S6EY99_LACLL	99.71	349	1	0	1	349	1	349	2.998105e-194	686.41
A0A2A9II24_9LACT	U6EQ64_LACLL	99.71	349	1	0	1	349	1	349	3.915646e-194	686.03
A0A2A9II24_9LACT	H5SWP5_LACLL	99.43	349	2	0	1	349	1	349	1.487944e-193	684.10
A0A072CWX5_9GAMM	A0A072CWX5_9GAMM	100.00	205	0	0	1	205	1	205	1.093469e-111	411.38
A0A072CWX5_9GAMM	A0A077L9F9_ACIGI	99.51	205	1	0	1	205	1	205	4.155179e-111	409.45
A0A072CWX5_9GAMM	N8X4G8_ACIGI	99.02	205	2	0	1	205	1	205	4.594089e-110	405.99
A0A072CWX5_9GAMM	A0A0Q7FXB6_9GAMM	98.54	205	3	0	1	205	1	205	1.023456e-109	404.83
A0A072CWX5_9GAMM	N8T8V9_ACIGI	98.54	205	3	0	1	205	1	205	1.336675e-109	404.45
A0A072CWX5_9GAMM	A0A2S9EB56_9GAMM	98.54	205	3	0	1	205	1	205	2.977802e-109	403.29
A0A072CWX5_9GAMM	A0A3A8F1Y5_9GAMM	92.20	205	16	0	1	205	1	205	4.919761e-104	385.96
A0A072CWX5_9GAMM	N8YKT9_ACIBZ	94.95	198	10	0	1	198	1	198	4.604756e-102	379.41
A0A072CWX5_9GAMM	N9EEH4_ACIBZ	94.44	198	11	0	1	198	1	198	1.339779e-101	377.87
A0A072CWX5_9GAMM	A0A0M3A5C9_9GAMM	94.44	198	11	0	1	198	1	198	1.749806e-101	377.48
A0A413FFK1_9FIRM	A0A413FFK1_9FIRM	100.00	65	0	0	1	65	1	65	1.947099e-30	139.81
A0A413FFK1_9FIRM	C0CV22_9FIRM	100.00	65	0	0	1	65	1	65	1.947099e-30	139.81
A0A413FFK1_9FIRM	A0A1I0HRJ2_9FIRM	98.46	65	1	0	1	65	1	65	1.648318e-29	136.73
A0A413FFK1_9FIRM	A0A3R6P814_9CLOT	95.24	63	3	0	1	63	1	63	2.227768e-26	126.33
A0A1Q5MEV6_9ACTN	A0A1Q5MEV6_9ACTN	100.00	333	0	0	1	333	1	333	3.387036e-187	662.91
A0A1Q5MEV6_9ACTN	A0A1X4IAS0_9ACTN	96.73	336	8	1	1	333	1	336	2.777204e-181	643.27
A0A1Q5MEV6_9ACTN	D9Y1U9_9ACTN	88.76	338	33	1	1	333	1	338	1.867169e-169	603.98
A0A1Q5MEV6_9ACTN	A0A494UZK3_9ACTN	89.19	333	31	1	1	333	1	328	6.640939e-167	595.50
A0A1Q5MEV6_9ACTN	A0A0M9X787_9ACTN	88.29	333	38	1	1	333	1	332	3.084835e-164	586.64
A0A1Q5MEV6_9ACTN	A0A081XPW7_STRTO	86.69	338	40	2	1	333	1	338	3.770953e-162	579.71
A0A1Q5MEV6_9ACTN	A0A3Q8VGD7_9ACTN	85.84	332	41	4	1	332	1	326	2.004174e-155	557.37
A0A1Q5MEV6_9ACTN	A0A428ZZQ9_9ACTN	85.84	332	41	4	1	332	1	326	2.004174e-155	557.37
A0A1Q5MEV6_9ACTN	A0A0C5FPQ1_9ACTN	82.11	341	53	3	1	333	1	341	3.311187e-150	540.04
A0A1Q5MEV6_9ACTN	A0A0F7W2U0_9ACTN	81.50	346	50	4	1	333	6	350	7.376555e-150	538.88
A0A1X6Y759_9RHOB	A0A1X6Y759_9RHOB	100.00	346	0	0	1	346	1	346	6.606327e-202	711.83
A0A1X6Y759_9RHOB	A0A017H8X1_9RHOB	89.31	346	37	0	1	346	1	346	5.442050e-180	639.03
A0A1X6Y759_9RHOB	A0A2G1MJG1_9RHOB	88.73	346	39	0	1	346	1	346	9.282731e-180	638.26
A0A1X6Y759_9RHOB	U2YZ78_9RHOB	86.42	346	47	0	1	346	1	346	9.940778e-174	618.23
A0A1X6Y759_9RHOB	A0A1G7CTF7_9RHOB	84.97	346	52	0	1	346	1	346	1.298306e-173	617.85
A0A1X6Y759_9RHOB	A0A0F4RLP0_9RHOB	71.18	347	99	1	1	346	1	347	6.284539e-144	519.23
A0A1X6Y759_9RHOB	A0A0D0PE97_9RHOB	69.74	347	104	1	1	346	1	347	1.269232e-136	494.97
A0A1X6Y759_9RHOB	Q2CD96_OCEGH	66.57	347	115	1	1	346	1	347	5.164980e-130	473.01
A0A1X6Y759_9RHOB	A0A4Q3YYK7_9RHOB	65.13	347	120	1	1	346	1	347	4.372418e-129	469.93
A0A1X6Y759_9RHOB	A0A0P8AH57_9RHOB	62.89	353	123	3	1	346	1	352	1.779301e-122	447.97
A0A387F3J3_9PSED	A0A0Q4MXG8_9PSED	100.00	452	0	0	1	452	8	459	3.323630e-270	939.10
A0A387F3J3_9PSED	A0A387F3J3_9PSED	100.00	452	0	0	1	452	1	452	3.323630e-270	939.10
A0A387F3J3_9PSED	J2XZB6_9PSED	95.13	452	22	0	1	452	8	459	2.820155e-261	909.44
